,id,number_of_seasons,number_of_episodes,vote_count,vote_average,popularity,episode_run_time
38983,122084,1,12,0,0.0,0.6,30
38984,210521,1,4,0,0.0,0.91,0
38985,119109,3,35,0,0.0,2.29,55
38986,136398,1,26,0,0.0,1.237,11
38987,84178,3,32,0,0.0,0.638,0
38988,210540,1,1,0,0.0,0.6,0
38989,84153,9,41,0,0.0,0.78,45
38990,74406,2,21,0,0.0,0.848,0
38991,114208,1,1,0,0.0,0.6,0
38992,77897,1,9,0,0.0,0.6,0
38993,235932,1,1,0,0.0,0.622,0
38994,81377,2,65,0,0.0,0.6,0
38995,222661,1,5,0,0.0,0.6,22
38996,231540,1,1,0,0.0,1.543,0
38997,218290,1,2,0,0.0,2.508,0
38998,213524,1,10,0,0.0,1.03,60
38999,122067,1,1,0,0.0,0.6,0
39000,122044,1,4,0,0.0,3.5,0
39001,83562,2,7,0,0.0,0.659,48
39002,107515,1,4,0,0.0,0.6,0
39003,153738,1,5,0,0.0,0.84,23
39004,97305,1,2,0,0.0,1.4,60
39005,125663,3,18,0,0.0,4.922,43
39006,213542,1,14,0,0.0,1.06,100
39007,214612,1,21,0,0.0,0.6,0
39008,114636,1,3,0,0.0,0.6,0
39009,114602,1,4,0,0.0,0.6,0
39010,220763,1,6,0,0.0,3.282,102
39011,114226,1,7,0,0.0,0.6,0
39012,232363,1,1,0,0.0,0.656,0
39013,218202,1,8,0,0.0,0.6,10
39014,231534,1,10,0,0.0,0.84,0
39015,231528,1,8,0,0.0,0.916,0
39016,83532,1,16,0,0.0,1.842,55
39017,83530,2,24,0,0.0,1.023,0
39018,222699,1,3,0,0.0,0.731,0
39019,62140,1,30,0,0.0,1.202,48
39020,218173,1,4,0,0.0,0.6,0
39021,64654,1,75,0,0.0,11.71,30
39022,201567,1,55,0,0.0,1.115,0
39023,122099,1,25,0,0.0,1.887,40
39024,210190,1,8,0,0.0,0.9,0
39025,136109,1,7,0,0.0,0.87,41
39026,106604,2,26,0,0.0,0.6,15
39027,136119,1,8,0,0.0,0.6,40
39028,195599,1,1,0,0.0,0.874,45
39029,99760,1,1,0,0.0,0.6,0
39030,113755,1,1,0,0.0,0.6,0
39031,235181,1,4,0,0.0,8.241,0
39032,113717,1,6,0,0.0,0.6,7
39033,216115,1,5,0,0.0,1.4,0
39034,231437,1,1,0,0.0,0.6,0
39035,115484,3,40,0,0.0,1.278,0
39036,202198,1,11,0,0.0,0.6,0
39037,113758,1,1,0,0.0,0.6,8
39038,118646,1,5,0,0.0,0.6,0
39039,113751,1,24,0,0.0,1.974,10
39040,113750,1,3,0,0.0,0.6,25
39041,94272,1,1,0,0.0,0.6,0
39042,123749,1,1,0,0.0,0.6,0
39043,126700,1,3,0,0.0,0.6,43
39044,214566,1,1,0,0.0,0.84,0
39045,214602,1,1,0,0.0,0.6,83
39046,122041,2,80,0,0.0,1.46,0
39047,218211,1,1,0,0.0,0.6,0
39048,214614,1,3,0,0.0,1.4,0
39049,125244,1,20,0,0.0,1.183,45
39050,125242,1,8,0,0.0,2.873,44
39051,125365,1,16,0,0.0,0.994,0
39052,210197,1,1,0,0.0,0.6,20
39053,106606,1,13,0,0.0,0.602,22
39054,235111,1,4,0,0.0,11.785,0
39055,126699,1,2,0,0.0,0.6,0
39056,235164,1,8,0,0.0,2.035,0
39057,113741,5,1,0,0.0,1.4,54
39058,235109,1,7,0,0.0,5.102,0
39059,218780,1,2,0,0.0,0.716,50
39060,122730,1,40,0,0.0,1.769,45
39061,122727,1,6,0,0.0,1.188,0
39062,122726,1,3,0,0.0,0.61,0
39063,231423,1,1,0,0.0,0.6,0
39064,131645,1,1,0,0.0,0.6,0
39065,133802,1,6,0,0.0,0.84,0
39066,131644,1,3,0,0.0,0.6,0
39067,101581,1,20,0,0.0,0.6,0
39068,69424,1,4,0,0.0,2.385,0
39069,125547,1,16,0,0.0,1.456,53
39070,220706,1,4,0,0.0,0.6,0
39071,203922,1,1,0,0.0,2.1,45
39072,226480,1,204,0,0.0,0.6,0
39073,122880,1,4,0,0.0,0.6,0
39074,115467,1,8,0,0.0,0.609,50
39075,113736,1,16,0,0.0,0.906,50
39076,107577,1,10,0,0.0,0.6,0
39077,128382,2,14,0,0.0,0.6,23
39078,98724,1,10,0,0.0,0.604,50
39079,222362,1,10,0,0.0,0.602,0
39080,128389,1,102,0,0.0,1.354,3
39081,218713,1,20,0,0.0,2.173,35
39082,118601,5,73,0,0.0,1.242,12
39083,90100,1,4,0,0.0,0.607,0
39084,235124,1,2,0,0.0,0.6,0
39085,90095,2,24,0,0.0,0.6,0
39086,118617,1,6,0,0.0,0.6,0
39087,94279,2,8,0,0.0,1.219,0
39088,205165,4,21,0,0.0,0.6,0
39089,231436,1,6,0,0.0,0.852,0
39090,231435,1,1,0,0.0,0.6,0
39091,90096,1,5,0,0.0,0.6,0
39092,78614,1,13,0,0.0,0.6,0
39093,98726,1,5,0,0.0,2.232,0
39094,122778,1,25,0,0.0,0.86,0
39095,218169,2,32,0,0.0,0.6,51
39096,235142,1,1,0,0.0,0.6,0
39097,218782,1,1,0,0.0,1.4,0
39098,113781,1,10,0,0.0,1.223,41
39099,99713,1,1,0,0.0,0.6,0
39100,118649,1,1,0,0.0,0.6,85
39101,133894,1,1,0,0.0,0.6,0
39102,226400,1,1,0,0.0,0.691,0
39103,210133,1,6,0,0.0,0.84,0
39104,102738,1,1,0,0.0,0.634,0
39105,71451,1,12,0,0.0,0.6,30
39106,232399,5,161,0,0.0,5.962,20
39107,195600,1,8,0,0.0,0.6,0
39108,114212,1,10,0,0.0,0.6,0
39109,214578,1,25,0,0.0,0.6,0
39110,121428,1,4,0,0.0,0.6,0
39111,114691,1,1,0,0.0,0.6,45
39112,226397,1,8,0,0.0,0.6,0
39113,226396,1,10,0,0.0,0.667,0
39114,226395,2,14,0,0.0,7.381,0
39115,156350,1,35,0,0.0,0.6,45
39116,136157,2,5,0,0.0,0.6,0
39117,136158,1,36,0,0.0,0.623,0
39118,118388,1,8,0,0.0,0.724,40
39119,118384,4,28,0,0.0,0.704,94
39120,106642,1,1,0,0.0,0.6,0
39121,136184,2,48,0,0.0,15.46,24
39122,231551,1,4,0,0.0,0.678,0
39123,224073,2,14,0,0.0,0.6,0
39124,224079,1,6,0,0.0,1.453,0
39125,203101,1,1,0,0.0,0.6,0
39126,224349,1,120,0,0.0,15.435,0
39127,125323,1,6,0,0.0,1.107,0
39128,125352,1,25,0,0.0,0.618,0
39129,125762,1,13,0,0.0,0.6,0
39130,224074,1,8,0,0.0,0.664,0
39131,125237,1,20,0,0.0,1.4,45
39132,115198,1,1,0,0.0,0.6,0
39133,216182,1,4,0,0.0,0.6,0
39134,139501,1,4,0,0.0,0.6,0
39135,224087,1,1,0,0.0,0.6,0
39136,224085,1,36,0,0.0,4.593,0
39137,224083,1,1,0,0.0,1.225,0
39138,81387,2,11,0,0.0,1.096,0
39139,195566,1,1,0,0.0,0.6,0
39140,220701,1,40,0,0.0,0.6,0
39141,156347,1,54,0,0.0,2.244,0
39142,156346,1,11,0,0.0,0.6,0
39143,157139,5,30,0,0.0,0.717,0
39144,106631,1,1,0,0.0,0.6,0
39145,201549,1,30,0,0.0,0.6,0
39146,84829,1,8,0,0.0,0.6,0
39147,218214,1,8,0,0.0,23.773,0
39148,218774,1,2,0,0.0,1.231,0
39149,200831,1,4,0,0.0,0.627,0
39150,200830,1,4,0,0.0,0.6,0
39151,114660,1,6,0,0.0,0.649,0
39152,114658,1,8,0,0.0,0.6,0
39153,136153,1,1,0,0.0,0.6,0
39154,195560,1,30,0,0.0,0.999,0
39155,122893,1,30,0,0.0,0.84,0
39156,200828,1,12,0,0.0,0.641,0
39157,114667,1,3,0,0.0,0.857,60
39158,125315,1,20,0,0.0,1.715,45
39159,203149,1,6,0,0.0,0.999,0
39160,198355,1,1,0,0.0,0.6,0
39161,214600,5,38,0,0.0,0.6,0
39162,63437,1,2,0,0.0,0.6,0
39163,201565,1,1,0,0.0,0.6,0
39164,71455,2,11,0,0.0,0.6,0
39165,222678,1,11,0,0.0,0.6,0
39166,195567,1,30,0,0.0,3.842,0
39167,195565,1,30,0,0.0,0.6,0
39168,222687,1,2,0,0.0,0.6,0
39169,214576,1,5,0,0.0,0.6,0
39170,214574,1,1,0,0.0,0.6,0
39171,214573,1,12,0,0.0,0.6,0
39172,81321,1,0,0,0.0,0.6,25
39173,231591,2,10,0,0.0,0.67,0
39174,125312,1,30,0,0.0,1.646,46
39175,231537,1,1,0,0.0,1.201,0
39176,122873,1,63,0,0.0,0.922,0
39177,125640,1,2,0,0.0,0.6,0
39178,125504,1,10,0,0.0,0.871,50
39179,125521,1,40,0,0.0,1.009,0
39180,125230,1,13,0,0.0,0.6,38
39181,83594,1,5,0,0.0,0.6,45
39182,66056,2,18,0,0.0,0.658,60
39183,125505,1,8,0,0.0,0.62,0
39184,213575,1,1,0,0.0,0.6,0
39185,66019,2,37,0,0.0,7.882,0
39186,125522,1,1,0,0.0,0.6,52
39187,125289,2,10,0,0.0,0.6,0
39188,105347,2,11,0,0.0,1.495,30
39189,125530,1,6,0,0.0,1.968,0
39190,39519,8,9,0,0.0,7.103,0
39191,218203,1,12,0,0.0,1.4,30
39192,122093,1,8,0,0.0,1.01,0
39193,114651,1,5,0,0.0,1.785,45
39194,203153,1,1,0,0.0,0.6,55
39195,207085,1,12,0,0.0,3.723,0
39196,228670,1,11,0,0.0,0.6,0
39197,222607,1,10,0,0.0,2.145,0
39198,125207,1,4,0,0.0,0.749,0
39199,119123,1,6,0,0.0,0.6,21
39200,105389,1,4,0,0.0,0.6,0
39201,84162,1,8,0,0.0,0.6,42
39202,122030,1,4,0,0.0,0.6,0
39203,213522,1,30,0,0.0,2.698,60
39204,214007,1,28,0,0.0,1.521,0
39205,203988,1,10,0,0.0,0.6,45
39206,203986,1,6,0,0.0,0.6,47
39207,125288,1,1,0,0.0,0.6,5
39208,224348,1,7,0,0.0,0.748,0
39209,214513,1,8,0,0.0,0.748,58
39210,84171,1,0,0,0.0,0.6,0
39211,105388,1,4,0,0.0,0.605,0
39212,125560,1,8,0,0.0,0.6,0
39213,203917,2,11,0,0.0,0.6,0
39214,114615,1,6,0,0.0,1.723,0
39215,122078,1,3,0,0.0,0.6,0
39216,114267,1,6,0,0.0,1.358,0
39217,136129,1,12,0,0.0,0.6,12
39218,108030,1,1,0,0.0,0.6,0
39219,210522,1,13,0,0.0,0.6,0
39220,122082,1,1,0,0.0,0.6,0
39221,84151,1,5,0,0.0,0.652,95
39222,122040,2,9,0,0.0,0.6,0
39223,122033,1,1,0,0.0,0.6,0
39224,61829,1,2,0,0.0,1.095,60
39225,81379,2,10,0,0.0,0.752,0
39226,136180,1,26,0,0.0,2.649,1
39227,81370,1,0,0,0.0,0.6,0
39228,122029,1,1,0,0.0,0.6,61
39229,214611,1,10,0,0.0,0.905,0
39230,201561,1,13,0,0.0,1.104,0
39231,84192,1,17,0,0.0,0.6,0
39232,114262,1,2,0,0.0,0.6,50
39233,213521,1,13,0,0.0,0.6,26
39234,125292,1,1,0,0.0,0.6,0
39235,201599,1,16,0,0.0,0.6,0
39236,207087,1,6,0,0.0,0.6,0
39237,66086,1,7,0,0.0,0.6,0
39238,232356,1,1,0,0.0,0.6,54
39239,84826,1,10,0,0.0,0.687,0
39240,122028,1,3,0,0.0,0.6,0
39241,207046,1,20,0,0.0,1.861,0
39242,210527,1,1,0,0.0,0.6,65
39243,207089,1,2,0,0.0,0.6,0
39244,222630,1,10,0,0.0,0.6,0
39245,84174,2,48,0,0.0,2.19,0
39246,218255,1,4,0,0.0,1.14,0
39247,207091,1,6,0,0.0,0.6,0
39248,226852,1,6,0,0.0,0.6,0
39249,214025,1,6,0,0.0,0.6,0
39250,214023,1,1,0,0.0,0.6,0
39251,84144,1,8,0,0.0,0.6,45
39252,114229,1,6,0,0.0,0.6,25
39253,62116,1,16,0,0.0,1.725,0
39254,84179,1,0,0,0.0,0.6,0
39255,226851,1,8,0,0.0,0.6,44
39256,114694,3,86,0,0.0,3.171,10
39257,63427,1,10,0,0.0,0.6,0
39258,136121,1,8,0,0.0,1.477,45
39259,222606,1,38,0,0.0,0.924,0
39260,61824,1,1,0,0.0,0.6,0
39261,94299,1,1,0,0.0,0.602,0
39262,94298,2,18,0,0.0,0.6,0
39263,94293,1,7,0,0.0,0.6,0
39264,216142,3,95,0,0.0,21.976,0
39265,214567,1,11,0,0.0,0.6,0
39266,214580,1,6,0,0.0,0.6,68
39267,195592,1,30,0,0.0,0.6,0
39268,136130,1,8,0,0.0,0.6,0
39269,95453,1,1,0,0.0,0.6,0
39270,195597,1,1,0,0.0,0.6,0
39271,125314,3,3,0,0.0,1.146,50
39272,106700,1,2,0,0.0,0.6,0
39273,195553,1,8,0,0.0,2.094,36
39274,136117,1,185,0,0.0,1.149,0
39275,136112,1,4,0,0.0,0.6,20
39276,203984,1,2,0,0.0,0.647,0
39277,136118,1,4,0,0.0,0.6,0
39278,105371,2,12,0,0.0,2.94,5
39279,226409,2,18,0,0.0,0.6,0
39280,214006,1,6,0,0.0,0.6,0
39281,124996,1,1,0,0.0,0.6,0
39282,83513,1,0,0,0.0,0.6,0
39283,106695,1,3,0,0.0,0.6,0
39284,114227,1,2,0,0.0,0.6,0
39285,195594,1,30,0,0.0,0.6,0
39286,63421,1,6,0,0.0,1.4,0
39287,136122,1,29,0,0.0,0.857,0
39288,106616,3,31,0,0.0,0.6,90
39289,136110,1,10,0,0.0,3.275,30
39290,94026,1,2,0,0.0,0.6,0
39291,210170,1,8,0,0.0,0.6,0
39292,210185,1,1,0,0.0,0.6,0
39293,232343,1,13,0,0.0,0.6,0
39294,232340,1,3,0,0.0,1.268,0
39295,203170,1,1,0,0.0,1.796,0
39296,201593,1,8,0,0.0,1.4,0
39297,201590,1,1,0,0.0,0.6,0
39298,201589,5,22,0,0.0,0.728,0
39299,83552,1,0,0,0.0,0.6,42
39300,83516,1,10,0,0.0,1.018,45
39301,114205,2,20,0,0.0,0.6,0
39302,224400,1,10,0,0.0,0.856,0
39303,235198,1,1,0,0.0,1.77,0
39304,113746,1,2,0,0.0,0.64,45
39305,113760,1,25,0,0.0,2.177,42
39306,214598,1,4,0,0.0,0.6,0
39307,128380,1,4,0,0.0,0.851,0
39308,123779,1,39,0,0.0,0.99,4
39309,125358,1,20,0,0.0,1.4,18
39310,136188,1,1,0,0.0,1.348,29
39311,136189,1,1,0,0.0,0.6,0
39312,114210,1,1,0,0.0,0.6,0
39313,216118,1,10,0,0.0,1.144,30
39314,98757,1,1,0,0.0,0.6,65
39315,218172,1,1,0,0.0,0.6,0
39316,202156,1,6,0,0.0,1.585,4
39317,218130,2,5,0,0.0,0.6,60
39318,111424,1,3,0,0.0,0.606,0
39319,97350,1,45,0,0.0,1.738,0
39320,8468,1,30,0,0.0,0.6,45
39321,125513,1,570,0,0.0,6.315,0
39322,228674,1,40,0,0.0,9.308,0
39323,226835,1,2,0,0.0,0.6,0
39324,226885,1,2,0,0.0,0.6,0
39325,129301,1,30,0,0.0,1.583,45
39326,222664,1,4,0,0.0,0.0,0
39327,222614,1,1,0,0.0,0.6,0
39328,129302,1,5,0,0.0,1.725,7
39329,226891,1,22,0,0.0,2.271,30
39330,153737,2,14,0,0.0,0.932,45
39331,153734,1,1,0,0.0,1.015,0
39332,231507,1,3,0,0.0,0.962,0
39333,102123,1,2,0,0.0,0.812,0
39334,81462,8,115,0,0.0,1.139,0
39335,125689,1,7,0,0.0,0.859,0
39336,102135,1,1,0,0.0,0.6,0
39337,96767,2,67,0,0.0,2.234,0
39338,125658,1,1,0,0.0,1.326,0
39339,96793,1,37,0,0.0,2.423,0
39340,232232,1,1,0,0.0,0.6,0
39341,224695,1,1,0,0.0,1.348,0
39342,125535,1,12,0,0.0,1.11,60
39343,125696,1,2,0,0.0,2.294,0
39344,226846,1,1,0,0.0,0.6,0
39345,125692,1,1,0,0.0,0.6,0
39346,154754,1,3,0,0.0,0.6,0
39347,218501,2,12,0,0.0,1.146,0
39348,232222,1,8,0,0.0,0.6,0
39349,218508,1,8,0,0.0,0.626,0
39350,212669,1,1,0,0.0,0.6,50
39351,226814,1,2,0,0.0,0.0,0
39352,210171,1,1,0,0.0,0.6,0
39353,220749,1,6,0,0.0,0.616,45
39354,231550,1,2,0,0.0,1.785,0
39355,235963,1,5,0,0.0,5.105,0
39356,238580,1,20,0,0.0,1.4,0
39357,235951,1,24,0,0.0,7.531,0
39358,220729,1,1,0,0.0,0.6,0
39359,210108,1,12,0,0.0,1.697,35
39360,125383,1,6,0,0.0,1.721,44
39361,125613,1,40,0,0.0,3.676,0
39362,220709,1,1,0,0.0,0.6,0
39363,93900,1,2,0,0.0,0.84,60
39364,93898,3,15,0,0.0,0.6,0
39365,81414,1,26,0,0.0,0.6,14
39366,81411,1,52,0,0.0,0.6,14
39367,237813,1,3,0,0.0,1.833,0
39368,111425,1,5,0,0.0,1.39,0
39369,86720,1,2,0,0.0,0.6,60
39370,235991,1,8,0,0.0,7.531,0
39371,235992,3,1,0,0.0,1.96,0
39372,235989,1,1,0,0.0,0.6,0
39373,235990,1,3,0,0.0,2.108,0
39374,69487,2,3,0,0.0,0.6,0
39375,235983,1,3,0,0.0,7.531,0
39376,237239,1,10,0,0.0,1.4,0
39377,231521,1,1,0,0.0,0.6,0
39378,69443,1,10,0,0.0,0.6,0
39379,235953,1,1,0,0.0,7.531,0
39380,236958,1,2,0,0.0,7.531,70
39381,237375,1,4,0,0.0,1.4,0
39382,224352,1,4,0,0.0,0.84,0
39383,102706,1,5,0,0.0,0.6,30
39384,235960,2,13,0,0.0,0.6,8
39385,232368,1,4,0,0.0,1.807,0
39386,232367,1,1,0,0.0,1.469,0
39387,207066,1,1,0,0.0,0.6,0
39388,210112,1,30,0,0.0,0.6,0
39389,210109,1,3,0,0.0,0.6,60
39390,226825,1,1,0,0.0,2.316,0
39391,226822,1,1,0,0.0,0.6,0
39392,72654,1,1,0,0.0,0.6,0
39393,232205,1,15,0,0.0,0.6,0
39394,232207,1,1,0,0.0,0.6,0
39395,81410,2,78,0,0.0,9.428,5
39396,201125,1,4,0,0.0,0.6,27
39397,119101,1,30,0,0.0,2.672,45
39398,226820,5,79,0,0.0,0.6,0
39399,125626,1,2,0,0.0,0.6,45
39400,121438,1,2,0,0.0,2.675,62
39401,121436,1,7,0,0.0,0.838,15
39402,69484,1,16,0,0.0,0.632,0
39403,213796,1,1,0,0.0,0.6,0
39404,213547,1,6,0,0.0,1.4,0
39405,125602,1,1,0,0.0,0.6,0
39406,21395,1,9,0,0.0,0.966,0
39407,226865,1,6,0,0.0,0.6,0
39408,226884,1,4,0,0.0,0.6,0
39409,224394,1,2,0,0.0,0.6,0
39410,136176,1,8,0,0.0,0.84,0
39411,81423,1,0,0,0.0,0.6,0
39412,93869,1,1,0,0.0,0.6,0
39413,77884,1,5,0,0.0,0.6,0
39414,226498,1,1,0,0.0,0.84,0
39415,237851,1,6,0,0.0,1.47,0
39416,237790,1,3,0,0.0,1.476,0
39417,72657,1,1,0,0.0,0.6,0
39418,95415,1,11,0,0.0,1.673,60
39419,235952,1,1,0,0.0,7.531,0
39420,106690,1,10,0,0.0,3.122,5
39421,87293,1,17,0,0.0,11.008,40
39422,69465,1,10,0,0.0,4.121,54
39423,118322,1,1,0,0.0,0.66,0
39424,107518,1,31,0,0.0,0.6,0
39425,93864,4,40,0,0.0,4.358,0
39426,91444,1,346,0,0.0,2.209,0
39427,118328,1,5,0,0.0,0.6,0
39428,64797,1,9,0,0.0,0.909,30
39429,220365,1,4,0,0.0,0.6,0
39430,229451,1,1,0,0.0,0.6,0
39431,106671,1,10,0,0.0,0.971,23
39432,118392,1,42,0,0.0,1.462,30
39433,107525,1,1,0,0.0,0.6,0
39434,218514,1,4,0,0.0,0.6,0
39435,69491,1,6,0,0.0,0.847,7
39436,226840,1,8,0,0.0,0.84,0
39437,96764,1,4,0,0.0,1.473,0
39438,235955,1,32,0,0.0,3.226,0
39439,235973,1,7,0,0.0,2.113,1
39440,81450,1,19,0,0.0,0.6,0
39441,81461,1,12,0,0.0,0.6,0
39442,213565,1,1,0,0.0,0.6,0
39443,226873,1,4,0,0.0,0.991,0
39444,107170,1,4,0,0.0,0.6,0
39445,236204,1,1,0,0.0,0.6,0
39446,81470,1,47,0,0.0,1.4,0
39447,226832,1,8,0,0.0,0.803,9
39448,195527,1,8,0,0.0,1.022,30
39449,81455,6,108,0,0.0,2.034,0
39450,51762,1,6,0,0.0,0.6,30
39451,80288,1,21,0,0.0,2.88,0
39452,96730,1,6,0,0.0,1.631,60
39453,81408,1,49,0,0.0,0.6,0
39454,226830,1,20,0,0.0,5.278,0
39455,125659,1,1,0,0.0,0.6,0
39456,231572,1,2,0,0.0,0.6,0
39457,232244,1,3,0,0.0,0.6,0
39458,232243,2,43,0,0.0,5.362,0
39459,232242,1,1,0,0.0,0.6,0
39460,226878,1,8,0,0.0,5.577,0
39461,81458,1,0,0,0.0,0.6,30
39462,107174,1,1,0,0.0,0.6,0
39463,125697,1,6,0,0.0,0.603,32
39464,96706,1,18,0,0.0,0.6,0
39465,81468,1,2,0,0.0,0.6,200
39466,96749,1,10,0,0.0,0.84,0
39467,102171,1,1,0,0.0,0.6,0
39468,232236,1,48,0,0.0,2.293,0
39469,125631,1,2,0,0.0,0.6,58
39470,105308,1,1,0,0.0,0.6,0
39471,195535,1,5,0,0.0,0.6,0
39472,121402,1,4,0,0.0,0.6,0
39473,77849,1,3,0,0.0,0.6,0
39474,118320,1,9,0,0.0,0.6,15
39475,105345,1,8,0,0.0,1.268,0
39476,107223,1,5,0,0.0,0.6,0
39477,93866,1,6,0,0.0,0.694,43
39478,195534,1,10,0,0.0,0.6,0
39479,195529,1,6,0,0.0,0.6,0
39480,232251,1,8,0,0.0,0.6,25
39481,217705,1,9,0,0.0,4.053,80
39482,238072,1,10,0,0.0,4.74,0
39483,107198,1,42,0,0.0,1.463,45
39484,125684,1,23,0,0.0,0.91,10
39485,107181,1,1,0,0.0,0.6,0
39486,93315,1,20,0,0.0,2.539,45
39487,224022,1,26,0,0.0,32.483,0
39488,95449,2,24,0,0.0,0.6,0
39489,95448,1,5,0,0.0,0.6,45
39490,237249,1,1,0,0.0,0.6,0
39491,93897,1,4,0,0.0,2.027,60
39492,237319,1,1,0,0.0,0.6,0
39493,237241,1,4,0,0.0,1.576,0
39494,237294,1,4,0,0.0,3.592,0
39495,237301,1,1,0,0.0,16.552,0
39496,238595,1,5,0,0.0,1.4,0
39497,237755,1,1,0,0.0,1.005,0
39498,238118,1,3,0,0.0,3.856,14
39499,238589,1,2,0,0.0,1.4,10
39500,238539,1,1,0,0.0,1.96,0
39501,202669,2,60,0,0.0,0.6,0
39502,66881,1,18,0,0.0,0.6,0
39503,231585,1,1,0,0.0,0.6,0
39504,202623,1,1,0,0.0,0.6,0
39505,238124,1,4,0,0.0,7.48,0
39506,118372,1,5,0,0.0,0.6,25
39507,237204,2,12,0,0.0,0.6,0
39508,224306,1,3,0,0.0,0.6,0
39509,238137,1,6,0,0.0,0.6,0
39510,238131,1,6,0,0.0,8.967,0
39511,231588,1,16,0,0.0,0.904,0
39512,231514,1,1,0,0.0,0.6,0
39513,202641,1,1,0,0.0,2.156,0
39514,202642,1,1,0,0.0,0.6,35
39515,93318,1,1,0,0.0,0.0,0
39516,210173,1,1,0,0.0,0.6,22
39517,238167,1,14,0,0.0,3.056,0
39518,237833,1,1,0,0.0,0.724,0
39519,237831,1,4,0,0.0,11.753,0
39520,237830,1,1,0,0.0,0.6,0
39521,237786,1,1,0,0.0,4.627,0
39522,237200,1,6,0,0.0,2.744,0
39523,238160,2,11,0,0.0,0.84,0
39524,237948,1,5,0,0.0,0.6,0
39525,237741,1,1,0,0.0,2.375,0
39526,201541,1,1,0,0.0,0.6,0
39527,214628,1,8,0,0.0,0.6,0
39528,214626,1,6,0,0.0,0.633,0
39529,112449,1,5,0,0.0,1.4,0
39530,214616,2,7,0,0.0,1.157,22
39531,238509,1,23,0,0.0,0.6,0
39532,214639,1,5,0,0.0,0.6,0
39533,87206,1,1,0,0.0,0.6,0
39534,238505,1,1,0,0.0,1.96,0
39535,214629,1,1,0,0.0,0.6,0
39536,124095,1,13,0,0.0,1.325,102
39537,238569,1,62,0,0.0,0.6,0
39538,76240,3,26,0,0.0,0.0,0
39539,237788,1,1,0,0.0,0.6,0
39540,237785,2,24,0,0.0,0.896,0
39541,201185,1,43,0,0.0,0.6,0
39542,238087,1,7,0,0.0,0.6,0
39543,237782,1,13,0,0.0,0.605,0
39544,235942,1,2,0,0.0,0.632,0
39545,204380,1,9,0,0.0,0.6,0
39546,124096,1,7,0,0.0,0.695,25
39547,77739,1,118,0,0.0,16.538,45
39548,93342,1,40,0,0.0,1.603,45
39549,238143,1,2,0,0.0,10.543,52
39550,238142,1,12,0,0.0,10.543,0
39551,214630,1,6,0,0.0,1.98,0
39552,238139,1,6,0,0.0,5.478,0
39553,238138,1,8,0,0.0,4.641,0
39554,237300,1,24,0,0.0,217.83,0
39555,237299,1,1,0,0.0,1.697,60
39556,238594,1,6,0,0.0,1.4,0
39557,238132,1,1,0,0.0,0.6,0
39558,237312,1,1,0,0.0,1.026,0
39559,238127,1,1,0,0.0,1.631,0
39560,201538,1,4,0,0.0,0.6,0
39561,130256,1,23,0,0.0,4.78,45
39562,153767,1,10,0,0.0,0.6,0
39563,214649,1,1,0,0.0,27.999,0
39564,130254,1,40,0,0.0,0.628,0
39565,217714,1,1,0,0.0,0.61,30
39566,93348,1,30,0,0.0,2.64,45
39567,237947,1,12,0,0.0,10.986,46
39568,201547,2,1,0,0.0,0.914,30
39569,119422,4,28,0,0.0,4.35,0
39570,237315,1,10,0,0.0,1.391,0
39571,238604,1,16,0,0.0,1.4,0
39572,155868,1,9,0,0.0,0.614,0
39573,238095,1,8,0,0.0,5.026,110
39574,235970,1,41,0,0.0,7.531,0
39575,235969,1,7,0,0.0,4.571,0
39576,220719,1,1,0,0.0,0.727,0
39577,235967,1,1,0,0.0,4.071,0
39578,232370,1,1,0,0.0,0.84,0
39579,235977,1,1,0,0.0,0.6,0
39580,154413,1,23,0,0.0,0.623,0
39581,226482,1,1,0,0.0,0.956,45
39582,102166,3,22,0,0.0,2.027,0
39583,95490,1,5,0,0.0,1.259,0
39584,226860,1,10,0,0.0,0.6,11
39585,232224,1,5,0,0.0,0.6,0
39586,125652,1,1,0,0.0,0.6,47
39587,232237,1,24,0,0.0,0.896,24
39588,226443,1,1,0,0.0,0.6,0
39589,232269,1,3,0,0.0,0.6,0
39590,224625,1,10,0,0.0,0.6,0
39591,235984,1,1,0,0.0,0.84,0
39592,238572,1,1,0,0.0,1.4,0
39593,235914,1,1,0,0.0,2.532,0
39594,226485,2,4,0,0.0,0.6,0
39595,226449,1,9,0,0.0,1.4,0
39596,111438,1,1,0,0.0,1.979,57
39597,156726,1,1,0,0.0,0.6,0
39598,226881,1,6,0,0.0,0.6,0
39599,238141,1,1,0,0.0,0.6,0
39600,226900,1,15,0,0.0,0.608,0
39601,125363,1,1,0,0.0,0.6,0
39602,231598,1,10,0,0.0,0.6,0
39603,83501,1,5,0,0.0,2.559,60
39604,125388,1,1,0,0.0,1.4,0
39605,106677,5,69,0,0.0,5.836,90
39606,106675,1,1,0,0.0,0.6,0
39607,235964,1,2,0,0.0,1.54,0
39608,235996,1,1,0,0.0,0.6,0
39609,235993,1,16,0,0.0,4.338,0
39610,235941,1,1,0,0.0,1.073,0
39611,69413,1,6,0,0.0,3.206,16
39612,235972,1,6,0,0.0,7.531,0
39613,226856,1,10,0,0.0,0.84,48
39614,213595,2,16,0,0.0,0.6,0
39615,213592,1,4,0,0.0,0.6,0
39616,212667,1,1,0,0.0,0.6,22
